money,name,id,owner,capital,status
100000,和亞食品有限公司,64956493,陳品蓉,"4,600,000",核准設立
100000,原生行有限公司,27996079,王禹順,"10,000,000",核准設立
100000,森美有限公司,96922989,李正輝,"10,000,000",核准設立
100000,宸峰工程科技有限公司,13164862,蔡月娥,"120,000,000",核准設立
100000,豐赫電訊有限公司,28809638,黃榮崇,"10,000,000",核准設立
100000,龍品國際股份有限公司,12960720,洪偉倫,"5,000,000",核准設立
100000,吉郡建設有限公司,80368886,吳文和,"18,600,000",核准設立
100000,台灣武騰科技股份有限公司,70729046,陳志維,"52,000,000",核准設立
100000,世通國際光電股份有限公司,22153346,林文墘,"50,000,000",核准設立
100000,安暘有限公司,27598059,林信益,"85,000,000",核准設立
100000,菱陽企業股份有限公司,69585128,陳燦齡,"7,000,000",核准設立
100000,仲乾國際有限公司,54574003,吳壽祿,"2,000,000",核准設立
100000,忠盈行,56929727,陳明裕,"5,000,000",核准設立
100000,元大消防工程股份有限公司,23324277,陳湘豪,"100,000,000",核准設立
100000,景程車體股份有限公司,16356420,陳宏和,"20,000,000",核准設立
100000,喬仲管理顧問有限公司,27209609,黃尚威,"5,000,000",核准設立
100000,洋揚國際有限公司,24906639,林鶴白,"20,000,000",核准設立
100000,聖峰興業股份有限公司,84692359,梁順騰,"39,000,000",核准設立
100000,柏夫企業有限公司,86763364,連漢濱,"51,000,000",核准設立
100000,香港商熊熊傳媒股份有限公司台灣分公司,82913692,,,核准登記
100000,力樺國際有限公司,53114262,林政楷,"18,000,000",核准設立
100000,協仲精機有限公司,12775936,連俊宇,"26,000,000",核准設立
100000,高豐海產股份有限公司,79988584,林進成,"28,000,000",核准設立
100000,廣暉建材有限公司,28502969,翁詮勝,"20,000,000",核准設立
100000,政彬企業有限公司,13143229,詹江彬,"20,000,000",核准設立
100000,宏基瀝青有限公司,27294773,陳啓勇,"30,000,000",核准設立
100000,禾邁股份有限公司,53614891,周昆萬,"50,000,000",核准設立
100000,嘉貴營造有限公司,53032733,李格熊,"35,000,000",核准設立
100000,國品實業股份有限公司,86791592,魏美純,"100,000,000",核准設立
100000,宏亞食品股份有限公司,34106066,張云綺,"1,200,000,000",核准設立
100000,高巨營造有限公司,12760568,高大平,"12,000,000",核准設立
100000,坤隆窯業股份有限公司,43638944,黃文清,"18,000,000",核准設立
100000,浩陽精工股份有限公司,42985591,杜鎧兆,"85,000,000",核准設立
100000,大農精密科技股份有限公司,55005710,張巍嚴,"100,000,000",核准設立
100000,渥達數位股份有限公司,24325561,沈汶漳,"80,000,000",核准設立
100000,幸福兄弟企業股份有限公司,15222727,楊志安,"60,000,000",核准設立
100000,怡居開發實業股份有限公司,53138481,陳政民,"127,750,000",核准設立
100000,鉝太精密工業股份有限公司,22675703,鄭坤木,"15,000,000",核准設立
100000,音象網路科技股份有限公司,16205556,馬志超,"20,000,000",核准設立
100000,喜來發開發建設股份有限公司,53192421,林承昌,"15,000,000",核准設立
100000,勝新冷凍空調工程股份有限公司,16946854,郭文龍,"70,000,000",核准設立
100000,豪又盛有限公司,52706746,蘇百煌,"10,000,000",核准設立
100000,豐舜機械有限公司,80013739,賴玉惠,"11,000,000",核准設立
100000,津誠建設有限公司,42679143,廖朝州,"20,000,000",核准設立
100000,金鴻成玻璃處理廠,08810469,曾清堯,"11,000,000",核准設立
100000,隆通工程有限公司,84911447,陳世通,"28,000,000",核准設立
100000,興立富實業股份有限公司,84744096,張悅芬,"36,500,000",核准設立
100000,有泉行有限公司,04989800,蘇少陵,"12,668,000",核准設立
100000,極佳貿易股份有限公司,12362668,王水生,"27,500,000",核准設立
100000,新城土地開發股份有限公司,25029996,鮑美玲,"3,000,000",核准設立
100000,冠達資產管理股份有限公司,54732967,郭曼麗,"28,000,000",核准設立
100000,偉勝儀器工業股份有限公司,22125237,陳志杰,"60,000,000",核准設立
100000,德杏生物科技股份有限公司,13026019,陳佑謙,"60,000,000",核准設立
100000,佶鼎科技股份有限公司,16886005,鄭博仁,"200,000,000",核准設立
100000,隆樺精密工業股份有限公司,22491120,陳善仕,"15,000,000",核准設立
100000,肇威股份有限公司,05700592,許耀煌,"50,000,000",核准設立
100000,錦辰精密工業股份有限公司,22517515,曾錦定,"5,000,000",核准設立
100000,億承營造有限公司,84016511,蘇家緯,"3,600,000",核准設立
100000,冠虹建設有限公司,23822773,李怡萱,"15,000,000",核准設立
100000,盈德實業股份有限公司,22372948,洪明珠,"20,000,000",核准設立
100000,成信新貿易股份有限公司,86940208,彭純惠,"22,000,000",核准設立
100000,大雅廚房器具有限公司,55831654,張光男,"80,000,000",核准設立
100000,嘉豐物流股份有限公司,13198835,何山田,"90,000,000",核准設立
100000,加川營造有限公司,13038731,蔡巧惠,"12,000,000",核准設立
100000,歐美建設股份有限公司,16971121,卓永富,"50,000,000",核准設立
100000,沅慶企業有限公司,28219669,李根城,"5,000,000",核准設立
100000,友良高科技紡織股份有限公司,79838241,蕭登波,"500,000,000",核准設立
100000,華銳精機股份有限公司,28533421,莊博彥,"29,800,000",核准設立
100000,易晶綠能系統有限公司,24576623,蔡易達,"5,000,000",核准設立
100000,茂生農經股份有限公司,18795706,吳清德,"400,000,000",核准設立
100000,冠瑞營造有限公司,45104281,黃瀅瑄,"3,000,000",核准設立
100000,上昇糧食有限公司,79966420,劉國欽,"10,000,000",核准設立
100000,久照能源有限公司,54733558,張桂菱,"10,150,000",核准設立
100000,鉝荃有限公司,64585079,張筱凰,"23,000,000",核准設立
100000,小樽日本料理股份有限公司,54822968,林坤山,"10,000,000",核准設立
100000,順騰企業有限公司,25033859,蕭育賢,"10,000,000",核准設立
100000,泰燁機械有限公司,66589607,傅寳貴,"8,000,000",核准設立
100000,大晃茶業股份有限公司,61917026,謝李鑾英,"5,500,000",核准設立
100000,胤銓營造有限公司,53282302,蘇郁棋,"10,000,000",核准設立
100000,奕盈建設股份有限公司,86333007,林根陣,"26,000,000",核准設立
100000,潤通資產開發有限公司,24714415,張憲堂,"5,000,000",核准設立
100000,中厚工程有限公司,23791429,傅榮春,"10,000,000",核准設立
100000,弦震企業股份有限公司,55173645,黃廖素慧,"56,000,000",核准設立
100000,萬丹山事業股份有限公司,16730117,吳志光,"150,000,000",核准設立
100000,安勝工程有限公司,16657489,張景皓,"12,000,000",核准設立
100000,啟宇營造工程股份有限公司,70670805,李慕麟,"200,000,000",核准設立
100000,安乃吉興業有限公司,97368164,郭炳裕,"20,000,000",核准設立
100000,皇順開發股份有限公司,80579593,黃崇眞,"110,000,000",核准設立
100000,覓騰有限公司,50820881,李玟慧,"1,000,000",核准設立
100000,清新企業有限公司,84348238,許秀枝,"5,000,000",核准設立
100000,鉅眾實業社,21882612,陳鴻文,"100,000",核准設立
100000,綠石環保資源股份有限公司,42785221,羅皓鴻,"150,000,000",核准設立
100000,萬泓資產管理有限公司,24664409,賴自強,"60,000,000",核准設立
100000,群邑建設股份有限公司,50923958,陳志昇,"210,000,000",核准設立
100000,匯業廣告股份有限公司,86529939,吳政哲,"1,500,000",核准設立
100000,助鑫機械工程有限公司,23204168,黃清宮,"25,000,000",核准設立
100000,聯華鋁業股份有限公司,12410036,李敏雄,"90,000,000",核准設立
100000,重陽橋加油站,23720635,鄒永泉,"5,000,000",核准設立
100000,隆谷生物科技有限公司,28103344,莊文豐,"66,300,000",核准設立
100000,信石股份有限公司,89669384,黃炳勳,"39,000,000",核准設立
100000,世新大飯店股份有限公司,22221978,謝錦達,"20,000,000",核准設立
100000,磐碁開發建設有限公司,64996468,葉進谷,"3,000,000",核准設立
100000,寶倉物流股份有限公司,54132106,林麗君,"213,790,000",核准設立
100000,乾耀科技股份有限公司,69320886,郭瑞西,"282,000,000",核准設立
100000,敦煌建設股份有限公司,84792646,林清華,"150,000,000",核准設立
100000,碩明綠能股份有限公司,85057051,陳繼明,"100,000,000",核准設立
100000,神南顧問有限公司,85071531,鄭侖音,"200,000",核准設立
100000,松山科技研發股份有限公司,25035239,許啓裕,"26,000,000",核准設立
100000,和興土木包工業,58017866,林彥佐,"1,000,000",核准設立
100000,銓昌科技股份有限公司,70576560,李敏雄,"23,000,000",核准設立
100000,合歡農產有限公司,22293450,蔡永松,"5,600,000",核准設立
100000,五州開發有限公司,24880552,魏黃美玲,"6,000,000",核准設立
100000,頂尖國際工程顧問有限公司,54115253,石晉方,"10,000,000",核准設立
100000,新發航運股份有限公司,79254105,尤素珍,"20,500,000",核准設立
100000,得鈺股份有限公司,27659490,朱儒文,"10,000,000",核准設立
100000,興盛鐵工廠股份有限公司,20697701,林德誠,"20,000,000",核准設立
100000,順富鑫建設有限公司,12745321,康明遠,"25,000,000",核准設立
100000,龍太吉建設有限公司,69465806,邱鑫瑩,"10,000,000",核准設立
100000,龍發建設股份有限公司,54932732,邱鑫瑩,"25,000,000",核准設立
100000,浩漢食品廠有限公司,02090908,吳永茂,"17,000,000",核准設立
100000,億興交通股份有限公司,47125728,林秀琴,"29,900,000",核准設立
100000,匯城不動產開發有限公司,53798011,吳政哲,"2,000,000",核准設立
100000,德源建設股份有限公司,70672445,李燦定,"35,000,000",核准設立
100000,川岳機械股份有限公司,23183614,楊振東,"40,000,000",核准設立
100000,碩灃科技股份有限公司,12621095,莊玉明,"35,000,000",核准設立
100000,丸山興業股份有限公司,89866580,吳進欽,"10,000,000",核准設立
100000,泉耀實業股份有限公司,15995259,許志祥,"50,000,000",核准設立
100000,廣九物流股份有限公司,16052186,林來順,"30,000,000",核准設立
100000,華彥建設開發股份有限公司,28229694,陳五常,"20,000,000",核准設立
100000,達亞國際實業股份有限公司,12921163,柯秀華,"80,000,000",核准設立
100000,尚達化工科技股份有限公司,53959254,李明昌,"100,000,000",核准設立
100000,有德興業有限公司,28033501,謝文卿,"5,000,000",核准設立
100000,嘉南羊乳運銷合作社,06298561,,,
100000,鑫鴻海事業有限公司,53170025,施榮俊,"10,000,000",核准設立
100000,晶旺營造有限公司,24987652,魏君玲,"12,000,000",核准設立
100000,全安蔘藥有限公司,84881696,余崇達,"5,000,000",核准設立
100000,力隆建設開發股份有限公司,27500892,廖萬亮,"20,000,000",核准設立
100000,郁豐營造有限公司,75902781,許政雄,"29,500,000",核准設立
100000,台中商務旅館股份有限公司,28148383,洪嘉穗,"65,100,000",核准設立
100000,麗太建設有限公司,55906710,許丕熙,"10,000,000",核准設立
100000,滴滴香企業有限公司,46277401,陳偉毅,"3,000,000",核准設立
100000,金石工程股份有限公司,16336558,李儒謙,"3,000,000",核准設立
100000,鴻益企業股份有限公司,44921757,陳茂複,"25,018,000",核准設立
100000,瑞富投資有限公司,80159115,葉隺岡,"26,000,000",核准設立
100000,陸同五金機械有限公司,23244746,張祈雄,"10,000,000",核准設立
100000,可誠有限公司,13036868,劉興泉,"6,000,000",核准設立
100000,勵碩企業股份有限公司,12229584,許景河,"132,000,000",核准設立
100000,三朋鋼業股份有限公司,06035982,林汎榮,"104,400,000",核准設立
100000,哈林企業股份有限公司,51471806,徐秀滄,"150,000,000",核准設立
100000,唯誠實業股份有限公司,22278063,劉再發,"25,000,000",核准設立
100000,拜寧騰能生技股份有限公司,28345906,陳勝騰,"100,000,000",核准設立
100000,哲揚有限公司,54705379,許世揚,"100,000",核准設立
100000,俊冠建設有限公司,45882719,黃天賜,"100,000,000",核准設立
100000,松業營造有限公司,28621867,黃天賜,"15,000,000",核准設立
100000,鑫松投資有限公司,54637485,蔡松晏,"10,000,000",核准設立
100000,志昌邱鋼鐵股份有限公司,86220355,邱宏泰,"230,000,000",核准設立
100000,平福企業股份有限公司,28012908,莊鴻銘,"60,000,000",核准設立
100000,宏鼎流通有限公司,28774461,黃嘉宏,"18,500,000",核准設立
100000,頌新建材股份有限公司,84733491,黃淑真,"28,000,000",核准設立
100000,立城鋼鐵股份有限公司,70712100,蕭景躍,"40,000,000",核准設立
100000,華南塑膠製品廠股份有限公司,33296200,陳淑芬,"120,000,000",核准設立
100000,鋒霖建設股份有限公司,28448136,謝明勳,"5,000,000",核准設立
100000,銳泰精密工具股份有限公司,97575467,游祥鎮,"150,000,000",核准設立
100000,保證責任嘉義市第三信用合作社,66012800,,,
100000,元堡資產管理有限公司,53877985,陳銛穎,"2,500,000",核准設立
100000,玉誠不動產有限公司,54262732,陳諾,"2,500,000",核准設立
100000,力合實業股份有限公司,86646752,王坤復,"50,000,000",核准設立
100000,通盈通運股份有限公司,86379220,洪信助,"300,000,000",核准設立
100000,宏斌營造有限公司,25155120,吳武煌,"22,500,000",核准設立
100000,宏國紙印花有限公司,84981745,蕭能惠,"5,000,000",核准設立
100000,嘉義縣東石合作農場,17162324,余仁滔,"6,000,000",核准設立
100000,春聖建設股份有限公司,53030496,李宗聖,"50,000,000",核准設立
100000,桃欣管線工程有限公司,43779900,江劉秀麗,"15,000,000",核准設立
100000,育銓興業有限公司,16338583,陳嘉明,"10,000,000",核准設立
100000,日瓷貿易有限公司,28326767,陳文娟,"10,000,000",核准設立
100000,華緯國際股份有限公司,28513163,陳韻竹,"10,000,000",核准設立
100000,宇澤一科技有限公司,24921688,林弘祐,"16,000,000",核准設立
100000,漾拓國際股份有限公司,54134343,呂聿宏,"196,600,000",核准設立
100000,好婆婆企業有限公司,42760782,鄭孟欣,"1,000,000",核准設立
100000,保音股份有限公司,34668571,林陳雪,"210,000,000",核准設立
100000,東海冷凍股份有限公司,36251819,徐周麗鄉,"30,000,000",核准設立
100000,佳樺油漆工程有限公司,22139324,蔡佳樺,"5,000,000",核准設立
100000,恆毅管理顧問有限公司,53143962,王建勛,"29,000,000",核准設立
100000,縯忠實業有限公司,86011435,林予臻,"35,000,000",核准設立
100000,津科建設有限公司,54749307,沈文梂,"25,000,000",核准設立
100000,贊園建設有限公司,24432627,林文正,"30,000,000",核准設立
100000,長增股份有限公司,89581992,陳維宏,"10,000,000",核准設立
100000,新三和磁磚有限公司,80657936,林禹伸,"1,000,000",核准設立
100000,金元福包裝企業股份有限公司,34227006,吳美雲,"1,500,000,000",核准設立
100000,正豐塑膠股份有限公司,33060226,高世杰,"140,000,000",核准設立
100000,國洲營造股份有限公司,16064211,盧彥文,"50,000,000",核准設立
100000,全誠建設股份有限公司,23530781,翁玉珠,"205,000,000",核准設立
100000,振凱機械工業股份有限公司,35958534,許偉勛,"100,000,000",核准設立
100000,廣青環保科技股份有限公司公司,12704089,陳錦媛,"33,000,000",核准設立
100000,晴雅實業股份有限公司,23172095,陳雅玉,"60,000,000",核准設立
100000,達達股份有限公司,57033136,范素英,"100,000",核准設立
100000,臻富資產股份有限公司,42764555,許建宗,"80,000,000",核准設立
100000,榕懋實業股份有限公司,23519126,黃啓宗,"300,000,000",核准設立
100000,台灣懷霖工業股份有限公司,16072417,劉華宮,"300,000,000",核准設立
100000,雅富室內裝修工程有限公司,53730435,王淑慧,"10,000,000",核准設立
100000,忠建工業股份有限公司,04677692,林顯松,"52,000,000",核准設立
100000,佢朋股份有限公司,80080096,張友敬,"90,000,000",核准設立
100000,櫻花電梯(股)公司,28742644,楊傳宗,"50,000,000",核准設立
100000,牧大蛋品事業有限公司,24925002,黃維儀,"6,000,000",核准設立
100000,致遠投資股份有限公司,70719928,曾啟冠,"50,000,000",核准設立
100000,大千廣播電台股份有限公司,89543920,賴靜嫻,"100,000,000",核准設立
100000,力隆鋁業有限公司,23556732,廖萬亮,"12,000,000",核准設立
100000,佐儀股份有限公司,84111557,謝榮通,"12,000,000",核准設立
100000,煜珹環保科技有限公司,54713954,藍正諭,"5,000,000",核准設立
100000,立凱環保有限公司,24734670,劉正吉,"5,000,000",核准設立
100000,易鼎營造有限公司,16194994,許淑惠,"22,500,000",核准設立
100000,大漁迴轉飲食文化有限公司,70616205,江俊民,"28,000,000",核准設立
100000,同開科技工程股份有限公司,96924451,許偉良,"3,840,000,000",核准設立
100000,拓禧實業股份有限公司,04261955,蘇健民,"3,000,000",核准設立
100000,清煌工程有限公司,27379603,蔡進龍,"500,000",核准設立
100000,慶皇水泥股份有限公司,16649691,呂理源,"95,000,000",核准設立
100000,安全建設有限公司,89982194,劉玉珠,"25,000,000",核准設立
100000,杰伯廣告工程有限公司,16916113,林國詩,"10,000,000",核准設立
100000,大亞環保股份有限公司,23251632,許富大,"20,000,000",核准設立
100000,村聯實業股份有限公司,86400722,許兆佑,"30,000,000",核准設立
100000,丹華金屬有限公司,85095724,謝美華,"3,000,000",核准設立
100000,家珈企業有限公司,25177742,鄭家樹,"1,000,000",核准設立
100000,安拓實業股份有限公司,22067047,張土火,"416,000,000",核准設立
100000,台灣必是美有限公司,68128709,石尚恒,"1,000,000",核准設立
100000,晟茂精密密封元件股份有限公司,28583596,粘清泉,"72,500,000",核准設立
100000,傲洋船舶管理顧問股份有限公司,45133960,張超亮,"28,000,000",核准設立
100000,柏宣建設股份有限公司,27624325,游源添,"50,000,000",核准設立
100000,益佳行,41293748,林育民,"50,000",核准設立
100000,綠建股份有限公司,16821593,陳育民,"121,400,000",核准設立
100000,強匠冷凍食品股份有限公司,89715916,石造華,"300,000,000",核准設立
100000,吉利家不動產,42576694,嚴鴻邦,"600,000",核准設立
100000,茁壯創能股份有限公司,58635038,麥雪兒,"40,000,000",核准設立
100000,維德漁業(股)公司,70420309,孫志強,"10,000,000",核准設立
100000,亞獵士科技股份有限公司,86524717,陳威瑾,"280,000,000",核准設立
100000,成大精機工業股份有限公司,22837587,陳定遠,"60,000,000",核准設立
100000,盟鑫國際股份有限公司,53324387,鍾榮達,"100,000,000",核准設立
100000,第一超市股份有限公司,12666120,王義郎,"20,000,000",核准設立
100000,郡都建設股份有限公司,53575525,唐承,"262,500,000",核准設立
100000,紹騰營造股份有限公司,53031220,劉清忠,"58,000,000",核准設立
100000,陸發塑膠股份有限公司,22288463,陸武明,"160,000,000",核准設立
100000,慈暉電腦有限公司,22416967,王吉俊,"12,000,000",核准設立
100000,愛之旅國際企業有限公司,80376675,江紀玉蓮,"65,000,000",核准設立
100000,三釱開發有限公司,80227818,葉文斌,"15,000,000",核准設立
100000,灝翰投資有限公司,54746913,楊慶煌,"24,000,000",核准設立
100000,嘉利實業股份有限公司,12198203,辜懷如,"1,423,272,500",核准設立
100000,銀泰科技股份有限公司,23700883,白永耀,"1,500,000,000",核准設立
100000,康閎國際有限公司,50913467,吳定宇,"1,000,000",核准設立
100000,欣巴巴事業股份有限公司,33428716,黃烱輝,"3,580,000,000",核准設立
100000,中國人電子商務股份有限公司,97360661,湯耀中,"25,000,000",核准設立
100000,茁壯企業股份有限公司,06496886,郭素珍,"180,000,000",核准設立
100000,上銓鑫股份有限公司,25176531,羅順德,"15,000,000",核准設立
100000,鴻興發科技有限公司,28593222,游建勛,"8,880,000",核准設立
100000,宏容環保科技股份有限公司,70491985,許宁依,"10,000,000",核准設立
100000,建樹企業有限公司,42742574,鄭家樹,"3,000,000",核准設立
100000,泫懋企業有限公司,89998127,陳源和,"10,000,000",核准設立
100000,康晶生物科技有限公司,55738720,繆瓊慧,"5,000,000",核准設立
100000,立威營造有限公司,53489676,徐偉傑,"10,000,000",核准設立
100000,龍馬成國際有限公司,53233041,蔡少帆,"38,000,000",核准設立
100000,薛長興工業股份有限公司,41910405,薛敏誠,"1,000,000,000",核准設立
100000,僑園實業有限公司,23361878,廖年聰,"10,000,000",核准設立
100000,紅屋餐廳事業有限公司,53923806,李國平,"6,000,000",核准設立
100000,紅屋西餐廳,30953481,許文興,"80,000",核准設立
100000,上強漁業股份有限公司,29013341,孫志強,"10,000,000",核准設立
100000,泰勒工程顧問有限公司,54886907,柯明超,"2,000,000",核准設立
100000,呈祥管理顧問股份有限公司,82867780,胡志誠,"1,000,000",核准設立
100000,豐泰興業股份有限公司,70719074,趙世榮,"102,000,000",核准設立
100000,奇鋐科技股份有限公司,86427715,沈慶行,"4,000,000,000",核准設立
100000,展林股份有限公司,16278662,胡巧鈴,"11,000,000",核准設立
100000,弘飛冷凍股份有限公司,27376514,周志祥,"20,000,000",核准設立
100000,瑞飛興業有限公司,28462495,王佳芬,"20,000,000",核准設立
100000,上大嘉實業股份有限公司,16685942,周正常,"168,000,000",核准設立
100000,大豐玻璃工業股份有限公司,48000161,曾欽一,"15,000,000",核准設立
100000,昱慶工程有限公司,89705543,孫維麟,"10,000,000",核准設立
100000,承慶企業有限公司,42787403,吳文瑞,"5,000,000",核准設立
100000,坤慶瀝青工業股份有限公司,80700737,吳慶輝,"28,000,000",核准設立
100000,暐長企業股份有限公司,27733750,蔡瑞祥,"19,500,000",核准設立
100000,大正砂石建材有限公司,64862518,余維澈,"40,000,000",核准設立
100000,岳勇企業股份有限公司,27621615,傅一峯,"21,000,000",核准設立
100000,秀恩營造有限公司,16665375,黃宏泰,"14,000,000",核准設立
100000,永泰益工程有限公司,28319506,羅淑英,"20,000,000",核准設立
100000,明新吊車工程企業有限公司,23176297,孫慶旺,"5,000,000",核准設立
100000,弘運小客車租賃有限公司,24945372,林哲弘,"10,000,000",核准設立
100000,營道企業股份有限公司,47251822,蔡婉鈴,"16,000,000",核准設立
100000,可家建設有限公司,53255804,朱金火,"5,000,000",核准設立
100000,碩捷小客車租賃有限公司,24561380,陳貞希,"23,000,000",核准設立
100000,泉銘工程有限公司,80074664,張新漢,"10,000,000",核准設立
100000,美泰材料有限公司,28609569,曾文衍,"10,000,000",核准設立
100000,元厚環護營造有限公司,16984934,陳世峰,"23,000,000",核准設立
100000,又禾股份有限公司,24410172,湯惠如,"5,000,000",核准設立
100000,翔億冷凍水產有限公司,53885704,劉嘉駿,"50,200,000",核准設立
100000,雨龍投資股份有限公司,27219487,鄭玉芳,"25,000,000",核准設立
100000,瑩久企業股份有限公司,52862197,李明德,"270,000,000",核准設立
100000,利鋼實業有限公司,69680333,李永昌,"5,000,000",核准設立
100000,波特嫚國際生物科技股份有限公司,28294998,王金生,"10,000,000",核准設立
100000,聖州企業股份有限公司,07992639,楊明舜,"75,000,000",核准設立
100000,超湛國際生技事業股份有限公司,54764572,楊月秀,"10,000,000",核准設立
100000,高雄市農會,75445407,,,
100000,允偉興業股份有限公司,85834778,蔡俊雄,"210,000,000",核准設立
100000,普雷氏投資股份有限公司,70416585,鄭再興,"25,000,000",核准設立
100000,禾興投資股份有限公司,28287461,黃郁婷,"50,000,000",核准設立
100000,精湛國際生技股份有限公司,53166113,楊月秀,"6,000,000",核准設立
100000,安佑建設股份有限公司,79978853,曹昌德,"30,000,000",核准設立
100000,飛鈦企業有限公司,22090666,羅麗靜,"150,000,000",核准設立
100000,富誠加油站股份有限公司,16475930,陳琪文,"6,000,000",核准設立
100000,東禾木業有限公司,81255306,吳國明,"12,000,000",核准設立
100000,珐佳娜生技有限公司,12641711,王浡生,"1,000,000",核准設立
100000,鳳勝實業股份有限公司,16093742,黃健強,"600,000,000",核准設立
100000,台灣綜合開發股份有限公司,16812686,周朝國,"37,500,000",核准設立
100000,永定事業有限公司,24687281,陳塽得,"10,000,000",核准設立
100000,鑫富國際投資股份有限公司,59165772,柯俊松,"26,325,000",核准設立
100000,沛錦科技股份有限公司,80069825,宋智達,"30,000,000",核准設立
100000,國介企業有限公司,23339975,江珈瑜,"80,000,000",核准設立
100000,大甲車業有限公司,97191440,凃來旺,"5,000,000",核准設立
100000,力強國際股份有限公司,80705037,呂芳慶,"10,000,000",核准設立
100000,享威國際企業有限公司,54194398,陳羿語,"8,100,000",核准設立
100000,博耐迪國際股份有限公司,53841880,洪木松,"1,000,000",核准設立
100000,富巨春股份有限公司,80677258,鄭毅宏,"20,000,000",核准設立
100000,久岱科技有限公司,70716041,賴登貴,"10,000,000",核准設立
100000,恆豐資產管理股份有限公司,29039736,楊文慶,"5,000,000",核准設立
100000,久朝企業有限公司,22947803,洪光輝,"50,000,000",核准設立
100000,萬佳綻投資有限公司,24545951,洪木松,"19,400,000",核准設立
100000,航旺國際企業有限公司,54782522,何國揚,"12,000,000",核准設立
100000,華都飯店,81811113,蔣美月,"2,000,000",核准設立
100000,富豪聯合租賃股份有限公司,28683407,盧權錦,"200,000,000",核准設立
100000,冠盤不動產經紀有限公司,25075891,李翊嘉,"2,900,000",核准設立
100000,蔚旻實業股份有限公司,23859258,巫正文,"27,000,000",核准設立
100000,集好旅店,60381616,江榮慶,"80,000",核准設立
100000,自由倉儲股份有限公司,23089651,黃仁安,"20,000,000",核准設立
100000,乾瓏珠寶有限公司,97180909,江宜和,"28,000,000",核准設立
100000,花饌旺業有限公司,12897277,林倢琦,"25,000,000",核准設立
100000,新航保麗龍股份有限公司,43949476,黃碧珠,"30,000,000",核准設立
100000,隆林國際投資有限公司,45103332,林仲斌,"29,000,000",核准設立
100000,春天投資股份有限公司,16110088,林寬碩,"40,000,000",核准設立
100000,三福資產股份有限公司,53211877,黃冠鈞,"20,000,000",核准設立
100000,松鼎工業股份有限公司,86526047,葉長松,"90,000,000",核准設立
100000,世行鋼構有限公司,28039499,吳建富,"60,000,000",核准設立
100000,源富開發股份有限公司,45899583,陳昱光,"2,000,000",核准設立
100000,亞盟電子工業有限公司,28644088,許瓊文,"8,000,000",核准設立
100000,耀昇藥品有限公司,54109718,許郁馨,"500,000",核准設立
100000,卓越環保科技有限公司,24645760,張耕譯,"5,000,000",核准設立
100000,松盛營造有限公司,16323033,曾進春,"29,800,000",核准設立
100000,億元股份有限公司,94764417,莊木順,"15,000,000",核准設立
100000,哲毅水電工程有限公司,23814936,陳勝標,"60,000,000",核准設立
100000,錸寶科技股份有限公司,70766576,葉垂景,"10,000,000,000",核准設立
100000,利眾貿易股份有限公司,36054205,王清水,"120,000,000",核准設立
100000,鴻業海洋冷凍食品有限公司,54514694,蔡幸嬌,"1,000,000",核准設立
100000,土盒子綠能行銷國際有限公司,50914249,王采羚,"5,000,000",核准設立
100000,湘鄉食品有限公司,12745672,陳茂棖,"29,000,000",核准設立
100000,宏海營造股份有限公司,42772561,許順成,"33,000,000",核准設立
100000,立源工程顧問股份有限公司,22159448,林素珍,"10,000,000",核准設立
100000,傑將有限公司,84174763,王佩于,"15,000,000",核准設立
100000,春園建設股份有限公司,80705141,黃造蓉,"200,000,000",核准設立
100000,日鼎營造工程有限公司,12814564,陳仁福,"6,000,000",核准設立
100000,昆輝鐵工廠(股)公司,23090003,謝在坤,"20,000,000",核准設立
100000,政亨企業有限公司,96906637,邱覩有,"1,000,000",核准設立
100000,宇暉科技股份有限公司,12966772,劉朝淵,"10,000,000",核准設立
100000,塑寶投資有限公司,54564574,蔡金鳳,"10,000,000",核准設立
100000,高茂金屬工業股份有限公司,22809724,郭登農,"6,000,000",核准設立
100000,靚庭投資有限公司,42609787,翁資傑,"100,000,000",核准設立
100000,華三營造股份有限公司,23674631,林瑞益,"25,500,000",核准設立
100000,震錩塑膠機械廠股份有限公司,23511588,王金源,"30,000,000",核准設立
100000,鉅園營造有限公司,13067876,張志遠,"3,000,000",核准設立
100000,偉泓船務代理股份有限公司,27699628,蔡秉泓,"10,000,000",核准設立
100000,普崴電子股份有限公司,23500512,唐新民,"25,000,000",核准設立
100000,景昱有限公司,22296153,莊金發,"20,000,000",核准設立
100000,賀耀飲水設備有限公司,70727808,詹前煥,"10,000,000",核准設立
100000,名烽景觀營造有限公司,24652760,蕭金淑,"14,800,000",核准設立
100000,歐也空間室內裝修設計股份有限公司,25103860,唐立成,"10,000,000",核准設立
100000,軒宏通運股份有限公司,42088837,楊耀火,"20,000,000",核准設立
100000,吉泰空調設備有限公司,54889307,林金維,"10,000,000",核准設立
100000,鈦昌科技股份有限公司,25008599,楊吉雄,"50,000,000",核准設立
100000,士品企業股份有限公司,22512390,吳宗戊,"35,000,000",核准設立
100000,盈發企業有限公司,22672804,吳秀鸞,"6,100,000",核准設立
100000,翰柏企業股份有限公司,55701694,王永瀚,"59,600,000",核准設立
100000,五崧捷運股份有限公司,47308640,邱文賢,"400,000,000",核准設立
100000,合勝熱處理股份有限公司,22281790,周寶達,"35,000,000",核准設立
