money,name,id,owner,capital,status,date_of_establishment
4560,好味食飲股份有限公司起家雞高雄裕誠分店,88031936,,,,
4558,這一鍋餐飲股份有限公司台北西門町分公司,90856694,,,,
4552,永利加油站股份有限公司,16718325,李壬癸,"20,000,000",核准設立,1998-12-22
4551,家福股份有限公司成功分公司,27942905,,,,2006-7-20
4550,郎港式鮮肉包,25285496,,,,
4550,金隆便當店,92758451,曾芊語,"100,000",核准設立,2023-11-28
4550,豆花工房,10636121,陳靖騰,"200,000",核准設立,2008-6-11
4550,九華山檳榔商行,82380112,葉文峰,"50,000",歇業,2018-10-3
4550,大眾便當,13387890,,,,
4545,"永興PASTA HOUSE",38800919,,,,
4545,日興文具行,10139073,王麗美,"300,000",核准設立,2007-6-23
4543,新力塑膠有限公司,50982745,何丞恩,"5,000,000",核准設立,2019-1-14
4542,全聯實業股份有限公司大甲經國分公司,90270335,,,,
4541,聯合文具商行,19235371,蕭獻慶,"1,000,000",核准設立,1998-12-22
4541,惠康百貨股份有限公司正義陽分公司,80353997,,,,2003-2-7
4540,富山香行,10402496,,,,
4540,中信手工水餃,41129640,,,,
4536,紅頂餐飲有限公司板橋營業所,91388749,,,,
4536,諾雅實業有限公司,83020312,陳哲夫,"200,000",核准設立,2023-3-20
4535,金泰商行,17519719,周樹雄,"200,000",核准設立,2000-11-18
4534,富利餐飲股份有限公司高雄瑞隆外送分公司,89282946,,,,1994-9-3
4530,有一套煎餅果子,91374864,林彥貞,"150,000",核准設立,2022-6-10
4528,沛潾小吃店,92743520,廖乙潾,"200,000",核准設立,2023-10-23
4528,順意商行,26547292,謝桂姬,"200,000",核准設立,2011-5-17
4524,九乘九文具股份有限公司高雄五甲分公司,90523057,,,,
4524,台灣中油鹽埔站,90739134,,,,
4523,前鋒加油站,23809271,蔡曜名,"8,000,000",核准設立,1990-8-7
4520,哲潔向學商行,91773237,呂學灝,"200,000",核准設立,2023-4-28
4520,彭厝鮮肉包,18070442,,,,
4520,慶雲外省麵,14232516,黃昱文,"100,000",核准設立,2016-9-27
4512,三中東區啦啦寶都股份有限公司,24816617,"久一 康洋","2,400,000,000",,2019-1-22
4510,雙月外圓內方股份有限公司,89287421,賴永晟,"4,000,000",核准設立,2022-11-29
4510,泰冰豆花,92922609,,,,
4508,家福股份有限公司苗栗分公司,27943030,,,,2006-7-21
4505,山隆通運股份有限公司山隆埔里加油站,19263256,,,,
4505,阿成水果行,82605674,游智成,"100,000",核准設立,2019-8-28
4505,拾味巧台灣小吃,69905641,謝秀美,"50,000",核准設立,2017-3-9
4504,台灣中油（股）公司油品行銷事業部桃園營業處中壢服務加油站,13762537,,,,
4504,台灣中油,09233917,,,,
4500,旭美珍餅舖,45490994,歐佳龍,"100,000",核准設立,2007-7-10
4500,全友影像有限公司,28378223,楊景堯,"1,000,000",核准設立,2006-8-10
4500,怡晟飲食店,87199794,陳靜怡,"100,000",核准設立,2021-2-26
4500,上好飯,67913292,,,,
4500,一品便當店,26540690,顏呈毅,"200,000",核准設立,2011-4-14
4500,開元有限公司,34218436,温家成,"5,000,000",核准設立,1978-7-8
4500,乾峰木業有限公司,07719800,黃聖聰,"3,000,000",核准設立,1984-2-27
4500,中華電信股份有限公司宜蘭營運處羅東服務中心,41362821,,,,
4500,富貴春快炒,39921052,吳綾娟,"200,000",核准設立,2014-3-3
4500,石成自助餐,38989482,石錦泉,"3,000",核准設立,2015-10-1
4500,食飯大學便當快餐,39898828,,,,
4500,再興筒仔米糕,47537735,,,,
4500,嘉禾冷氣工程行,73899728,郭芳材,"80,000",核准設立,1998-7-24
4500,奇岳咖啡,41194395,簡志成,"30,000",核准設立,2015-2-13
4500,嘉祥行,60374798,宋啟祥,"6,000",核准設立,1990-6-14
4500,南馨美食店,13708871,楊世安,"30,000",核准設立,2001-12-10
4500,凰壽司商行,85567358,張眙嘉,"3,000",核准設立,2023-11-24
4500,久井加油加氣站,37667499,,,,
4500,竹庭花坊,29336406,潘乙峰   ,"5,000",核准設立,2017-2-15
4500,真饌排骨便當,98923020,,,,
4500,阿宏燒腊專賣店,15706883,,,,
4500,台北地方法院所屬律衡民間公證人事務所,14309296,,,,
4500,目傳有限公司,12942527,陳瀅琇,"1,000,000",核准設立,2001-8-29
4500,田記烤鴨,14813008,,,,
4500,榮華香小吃店,41041271,陳立昌,"10,000",核准設立,2014-12-8
4500,今人飲食店,13760165,黃慧媛,"100,000",核准設立,2001-8-28
4500,無敵仙草冰,48022849,許自榮,"160,000",核准設立,2016-5-12
4500,芳鄰飲食店,78511295,徐春桃,"5,000",核准設立,1992-4-18
4500,麥思數位廣告社,30362697,洪騰悅,"100,000",核准設立,2009-3-30
4500,聖卡迪亞蛋糕店,10648251,顏心瑜,"10,000",核准設立,2008-6-26
4500,友康小吃店,45862592,賴威旻,"50,000",核准設立,2010-8-2
4500,向陽房食品股份有限公司,84664430,陳瓊華,"25,000,000",核准設立,1994-1-14
4500,千合花藝店,52522016,陳碧燕,"3,000",核准設立,
4500,中華電信,39892346,,,,
4500,東昇汽車帆布裝潢行,05879169,劉宜委,"5,000",核准設立,1988-3-31
4500,三媽臭臭鍋社子店,13453639,陳金仙,"100,000",核准設立,2001-4-18
4500,永美家電行,82290007,廖清龍,"20,000",核准設立,2019-12-31
4500,史塔克前端科技社,38459596,陳立國,"200,000",核准設立,2013-10-30
4500,利德汽車水箱行,56924321,謝政軒,"9,000",核准設立,1989-11-30
4500,雙鎰企業有限公司,80229689,吳靜美,"10,000,000",核准設立,2002-8-12
4500,金山雜貨店,15713717,劉淑貴,"3,000",核准設立,2002-12-12
4500,龍吉鮮花攤,72138068,,,,
4500,陽光蝴蝶蘭園,81938935,,,,
4500,竹玲小吃店,88918527,黎竹玲,"3,000",核准設立,2022-2-21
4500,勝昱鑫水電材料行,10490890,田廷芬,"500,000",核准設立,2008-4-30
4500,榕璟飯店有限公司,42967123,張喬菱,"10,000,000",核准設立,2018-6-13
4500,崇勝玻璃行,17353908,温錦為,"240,000",核准設立,2022-3-22
4500,古街咖啡花藝工坊,98990717,曹曉芬,"100,000",核准設立,2004-9-17
4500,中新小吃店,78735099,陳登國,"20,000",核准設立,2013-6-21
4500,益晨汽車百貨,88835174,,,,
4500,台南老蘇排骨,72412163,李瑋婷,"150,000",核准設立,2018-3-6
4500,高興昌青海停車場,81140229,,,,
4500,進發金香舖,88876195,陳瑞煌,"5,000",核准設立,1996-1-24
4500,台南永樂燒肉飯,13650940,,,,
4500,堂記老麵發酵手工饅頭,62962651,,,,
4500,北港肉粽,99520587,,,,
4500,娟仔餐館,18018805,楊蔡妙娟,"3,000",核准設立,2016-12-21
4500,明宏餐飲部,25883063,,,,
4500,尚饌中式快餐,47636329,陳約仁,"5,000",核准設立,2016-11-1
4500,古早味飯包,85520684,,,,
4500,老劉牛肉麵,85521706,,,,
4498,順新商行,91399669,陸綸安,"200,000",核准設立,2022-1-10
4498,川流家有限公司樹林店,50562602,,,,
4498,聯捷資訊社,81438397,杜文皓,"10,000",核准設立,2019-8-12
4494,統一超商股份有限公司台北市第八八六分公司,51443345,,,,2017-6-16
4493,點心的食品材料行,41456658,,,,
4490,霸金薑母鴨小吃店,09771627,陳昌宏,"150,000",核准設立,2006-8-8
4488,福懋興業股份有限公司福懋復興路加油站,99852558,,,,
4483,健行商行,87007326,郭芸倩,"36,000",歇業,2019-11-22
4480,嘉義垂楊路火雞肉飯,09580296,,,,
4480,格上汽車租賃股份有限公司小港機場站,81102999,,,,
4480,王子麵店,93086972,許益源,"10,000",核准設立,2018-6-25
4480,東峰煤氣行,61800617,黃朝信,"200,000",核准設立,1973-4-2
4480,全富水產,81991369,,,,
4480,統一精工股份有限公司內湖一站加油站,86379116,吳國軒,"990,000,000",核准設立,1991-12-9
4480,鍋董小吃店,25663645,李木煙,"200,000",核准設立,2010-7-6
4480,韓吃雞小餐館,91681700,林家瑩,"50,000",核准設立,2022-8-15
4474,和德昌股份有限公司-彰化中山二分公司,53663415,,,,2013-1-3
4471,飯飯燒肉專門店,87170353,林祐,"100,000",核准設立,2024-1-15
4470,里來亭有限公司永和運動中心營業所,91927535,,,,
4470,米記小吃店,29248229,韋冰梅,"200,000",核准設立,2004-11-9
4470,日香食品廠,61853640,吳世充,"300,000",核准設立,1974-2-1
4470,鍋寶霖企業有限公司,47016025,林育任,"1,000,000",核准設立,2016-6-6
4470,建工便當店,82671765,陳文苑,"50,000",核准設立,2018-11-27
4465,御來富商業開發有限公司板橋門市部,85189291,,,,
4465,玉聖書局,02630476,藍簡美珠,"9,000",核准設立,1985-11-11
4465,傳承餐飲,21695147,鄒金發,"20,000",核准設立,2005-6-16
4463,千越加油站實業股份有限公司內埔加油站,14473887,,,,
4460,立昇商店,64161804,許倖蒨,"5,000",核准設立,1964-5-6
4455,慶豐實業社,88834750,曾卉蓉,"480,000",核准設立,1996-7-20
4455,大屯小吃店,39710351,謝雅凌,"30,000",核准設立,2012-12-26
4450,信隆美食飯包店,36686687,胡裕隆,"10,000",核准設立,2007-4-3
4444,北海小吃店,78369240,呂怡靜,"150,000",核准設立,1994-11-21
4443,包成企業有限公司,69384641,吳宗益,"6,000,000",核准設立,1975-7-29
4442,西歐加油站股份有限公司-基河加油站分公司,16285093,,,,1997-12-1
4441,一吉富五金商行,38780499,陳建富,"1,000,000",核准設立,2013-12-19
4440,兆龍小館,38510192,阮氏青碧,"60,000",核准設立,2014-6-13
4440,西釧飲食店,26155773,林玉珍,"100,000",核准設立,2010-3-25
4440,金悅園餐飲,94469787,廖本誌,"100,000",核准設立,2023-11-23
4436,統一精工股份有限公司,99672774,,,,
4435,盛豐發排骨店,88662840,林朝成,"15,000",核准設立,2022-8-5
4435,鹿港老三の店,47425909,,,,
4435,巧倪服飾店,81651087,,,,
4434,初二早餐店,02498461,戴世揚,"200,000",核准設立,2013-12-6
4434,寶滿生活館有限公司,80051228,張永亮,"5,000,000",核准設立,2002-10-2
4433,美樂食餐飲股份有限公司大安森林食堂,38611918,,,,
4432,和德昌股份有限公司新莊富國分公司,53655739,,,,2012-8-21
4430,三國饌,09578616,盧素錦,"100,000",核准設立,2006-11-1
4429,麥當勞,16091744,,,,1997-9-5
4428,台灣中油股份有限公司油品行銷事業部台南營業處安平工業區站,69565045,,,,
4425,東隆生活百貨行,72569404,劉柳沬,"200,000",核准設立,2018-6-22
4425,國通汽車股份有限公司,22819498,陳建宏,"210,000,000",核准設立,1988-3-18
4423,生津麵包店,76695424,林樹人,"745,000",核准設立,1990-1-18
4420,台灣基礎開發科技股份有限公司,12726274,江漢斌,"781,782,690",核准設立,2000-12-22
4416,賣俗俗五金商行,25491480,廖婉婷,"200,000",核准設立,2011-8-24
4415,伯偉加油站實業有限公司,23234819,陳柏村,"5,000,000",核准設立,1989-4-4
4415,鄰家蒸餃小館,74919639,林錦儒,"10,000",核准設立,2010-4-14
4414,贏到足股份有限公司,90705394,陳正耀,,核准設立,2021-4-19
4411,葛瑪蘭汽車客運股份有限公司,28070701,游家煉,"300,000,000",核准設立,2006-1-4
4410,佳欣早餐店,25590427,,,,
4410,嘉轍企業社,91772981,鄭皓允,"200,000",核准設立,2023-4-28
4410,晉菖膠業有限公司,16772256,戴淑惠,"2,000,000",核准設立,1998-12-16
4410,稻香椿速食餐館,05810211,陳芳聲,"10,000",核准設立,1988-4-13
4410,金城水果行,25500241,,,,
4406,永富食品行,45811617,許嫈涓,"230,000",核准設立,2009-11-9
4405,京宣企業有限公司,89977039,林俊易,"1,200,000",核准設立,1995-3-9
4403,台灣自來水股份有限公司,02090055,,,,
4402,勝記食品企業社,82143548,黃育琳,"50,000",核准設立,2018-11-8
4400,明新食品企業股份有限公司佳里分公司,16661770,,,,1998-9-23
4400,文毅小吃店,21456096,,,,
4400,成祥鮮花店,45531171,,,,
4400,綠苑麵食館,15698336,,,,
4400,博愛彩券行,34976269,吳素玉,"3,000",核准設立,2013-9-18
4400,吉秝自助餐,81939955,,,,
4400,鹿村健康餐盒小賣所,89064907,,,,
4400,宜泰大飯店股份有限公司,89900932,黃煌村,"160,000,000",核准設立,1994-11-7
4400,龍巖股份有限公司,27943860,,,,2006-8-8
4400,荒糖菓子工房,10643349,金廸,"180,000",核准設立,2008-6-19
4400,文記豆漿店,87485847,江軍緯,"240,000",核准設立,2020-12-30
4400,龍巖人本服務股份有限公司台中分公司,80023808,,,,2003-6-11
4400,巧家餐飲坊,91300998,許美雅,"40,000",核准設立,2021-11-8
4400,寶露飯包,74899444,,,,
4400,長光水電行,97894390,蔣美娘,"30,000",核准設立,1997-6-17
4400,家溫餐飲,94487194,,,,
4400,珈樂商行,88638265,陸嘉榮,"200,000",核准設立,2022-5-23
4400,老福興燒餅店,72993865,張勝閎,"200,000",核准設立,2018-12-13
4400,市五蝦肉飯,85743539,,,,
4400,轉角美食堂,89031266,楊喬彬,"200,000",核准設立,2022-8-3
4400,婕姍企業社,69849629,陳昭源,"200,000",核准設立,2016-12-22
4400,覺民豆漿店,57935607,林楠桐,"20,000",核准設立,2006-11-16
4400,金如來素食,10489866,,,,
4399,鼎長联有限公司,83148541,莊詠欽,"4,000,000",核准設立,2020-8-20
4398,台灣屈臣氏個人用品商店股份有限公司逢甲分公司,86381464,,,,1994-5-30
4397,龜記,90150486,林子均,"2,000,000",,2022-4-20
4396,小蒙牛股份有限公司-嗆屏東分公司,54315750,,,,2013-12-11
4395,五雞便當店,76391105,仇彥文,"200,000",核准設立,2020-1-16
4392,中華郵政股份有限公司大雅郵局,55919314,,,,
4390,順發實業社,38833453,許天賜,"2,000,000",核准設立,2014-4-23
4390,金賞味食品行,41367987,葉凱閔,"240,000",核准設立,2015-3-23
4389,姿姿小吃店,38716455,何姿儀,"30,000",核准設立,2014-5-22
4385,煨煨小米餐館,91763759,陳駿傑,"100,000",核准設立,2023-4-17
4384,北基更生加油站,10447487,,,,
4381,勝成餐飲股份有限公司三峽北大門市部,82197987,,,,
4380,遠東百貨股份有限公司,44025681,,,,1994-6-4
4380,目鏡自助餐店,77821666,廖禎祥,"10,000",核准設立,1992-9-22
4380,盈光企業社,85513179,王杰,"20,000",核准設立,2020-7-21
4375,泰樂泰式料理,82118631,蒙庭樂,"88,000",核准設立,2018-7-3
4375,呈泰企業社,10183555,李嘉明,"50,000",核准設立,2007-9-29
4375,好廚師飯包店,19804041,詹文雄,"3,000",核准設立,2015-7-10
4374,月品冠餐飲有限公司,63383716,許瑋婷,"5,000,000",核准設立,2017-12-20
4371,意娟有限公司,24931150,蔡娟娟,"2,000,000",核准設立,2015-1-26
4368,星羽商事坊,87133870,林廷羽,"120,000",核准設立,2020-11-5
4368,聖育企業社,92671357,陳聖育,"200,000",核准設立,2023-8-4
4367,規則王股份有限公司信義門市,93107528,,,,
4366,加賀加油站,90731739,晋志宏,"5,000,000",核准設立,2021-3-23
4365,富翼企業有限公司,89651504,鄭俊麟,"8,000,000",核准設立,1995-7-28
4365,鮮味現炒,25281702,,,,
4364,台亞石油股份有限公司台亞板橋信義路加油站,49739928,,,,
4363,台灣優衣庫有限公司台東秀泰廣場店,37648016,,,,
4362,台灣中油股份有限公司油品行銷事業部台南營業處下營加油站,71036296,,,,
4361,台灣中油股份有限公司油品行銷事業部高雄營業處竹田加油站,08058449,,,,
4360,映夜行館股份有限公司,80598281,王偉杰,"8,000,000",核准設立,2003-11-27
4360,仁愛加油站有限公司,16503870,王介逸,"10,000,000",核准設立,1998-5-19
4360,台糖加油站,13216340,,,,
4359,台灣中油股份有限公司-山腳站,49025534,,,,
4358,全家便利商店股份有限公司台東四維分公司,27243487,,,,2004-9-23
4357,金陵加油站股份有限公司,23107757,黃榮增,"8,500,000",核准設立,1988-12-17
4356,台灣中油股份有限公司油品行銷事業部竹苗營業處南寮加油站,47108066,,,,
4356,兆洋餐飲事業股份有限公司-台北忠孝二分公司,82846596,,,,2019-5-13
4355,有財臭臭鍋店,26223977,曹鵬江,"1,000,000",核准設立,2011-1-27
4350,逸雯便當店,91802937,梁亞雯,"100,000",核准設立,2023-7-10
4350,滷滷飯商行,91691427,江昤風,"200,000",核准設立,2022-9-27
4350,彩虹日式餐飲有限公司,54078779,鄭毓煇,"1,000,000",核准設立,2013-6-19
4350,利擎商行,87216610,黃俊欽,"1,000,000",核准設立,2020-12-10
4347,安旺有限公司,50895290,何長霖,"400,000",核准設立,2018-11-26
4346,和德昌股份有限公司-台中崇德路分公司,86381289,,,,1990-3-9
4345,全國加油站股份有限公司全國板橋四川路加油站,41217307,,,,
4344,明成商行,25290815,,,,
4340,慈圓素食餐館,72763343,,,,
4336,連誠汽車公司-台東廠,14195300,,,,
4335,蕭氏企業有限公司,94755418,蕭雄彰,"29,990,000",核准設立,1979-3-14
4325,多客商行,41046607,黃雪惠,"100,000",核准設立,2015-1-23
4323,龍田加油站股份有限公司,86092458,陳成藤,"10,000,000",核准設立,1991-3-20
4321,二苓加油站有限公司,86909754,李志成,"20,000,000",核准設立,1993-1-11
4320,築田便當,88205773,黃昱嘉,"180,000",核准設立,2021-10-22
4320,興隆行,02894315,彭茂祥　　,"3,000",核准設立,1988-4-20
4320,統一速達股份有限公司南屯營業區,72375456,,,,
4320,苑北加油站,23494146,羅伊茜,"12,000,000",核准設立,1989-9-25
4320,貝果貝果食品行,17364996,林姿君,"50,000",核准設立,1999-10-26
4319,品心,53037765,陳惠芬,"1,000,000",核准設立,2010-5-6
4316,食侑飲食店,99692856,廖志斌,"150,000",核准設立,2004-5-27
4315,豪成商行,92454197,張家豪,"50,000",核准設立,2023-7-31
4312,大豐田文具行,17788559,廖秀敏,"50,000",核准設立,2000-7-4
4310,正好停股份有限公司臺北車站東區地下停車場,88232309,,,,
4309,枋寮加油站企業有限公司台大加油站,09814415,,,,
4308,優勢國際旅館管理顧問股份有限公司,91934183,,,,
4306,延和建材行,00914624,黃浚彥,"30,000",核准設立,1987-3-5
4305,春富光電科技有限公司,54040373,林素卿,"10,000,000",核准設立,2013-2-22
4303,青禾鍋物,72467666,詹前國,"100,000",核准設立,2017-12-15
4303,台灣優衣庫有限公司土城金城路店,82338163,,,,
4302,中華郵政潮州郵局,92504302,,,,
4300,湧飯海南雞飯,81376982,張瓊文,"5,000",核准設立,2018-10-9
4300,蘇信展,89052022,,,,
4300,丸勝麵店小吃,85622893,卯慈明,"200,000",核准設立,2020-7-29
4300,金頂燒臘店,41017526,,,,
4300,沈沛潔,82547393,,,,
4300,湯城養生園,10024945,謝碧玲,"200,000",核准設立,2007-8-31
4300,大發餐飲店,92555499,劉千鋒,"240,000",核准設立,2023-2-21
4300,阿松排骨飯,10166508,陳春松,"30,000",核准設立,2018-8-21
4300,吳記水菓行,14616935,,,,
4300,五十八度金門特產館,10502880,吳景珍,"5,000",核准設立,2007-12-14
4300,大排檔小吃店,31711455,張俊福,"80,000",核准設立,2012-10-31
4300,羊老大小吃店,30371008,林柔,"200,000",核准設立,2020-6-4
4300,端陽農產品商行,78320520,李金雄,"50,000",歇業,1993-6-25
4300,淡水經濟小吃,18078394,,,,
4300,超新冷氣冷凍行,92943724,鍾欣玲,"10,000",核准設立,1995-5-27
4300,阿娟小吃店,41200565,,,,
4300,艾咪烘焙器具行,47796970,謝秀珍,"100,000",核准設立,2016-12-29
4300,林池上美食便當,18372381,林泓賢,"200,000",核准設立,2022-3-30
4300,阿水師便當店,72565224,龔信凱,"80,000",核准設立,2019-9-19
4300,祖傳客家麵魯肉飯,21809465,,,,
4300,萬華佳味香肉鬆店,42543012,,,,
4300,振昌電器行,64351178,張振賢,"3,000",核准設立,1971-9-27
4300,吉鑫,41320695,蔡亞柔,"30,000",核准設立,2015-6-23
4295,禧之格自助餐,29277997,,,,
4291,福懋興業股份有限公司福懋溪湖加油站,13738690,,,,
4291,統一精工股份有限公司恆春加油站,14478519,,,,
4290,日月亭股份有限公司松山機場營業所,42529428,,,,
4290,民雄薑母鴨,36885004,,,,
4290,咖啡戶,85159043,康禎緯,"200,000",核准設立,2019-8-14
4290,前鎮加油站股份有限公司,70400459,林源輝,"15,000,000",核准設立,2000-5-8
4288,三詠加油站有限公司,54010103,秦添枝,"1,000,000",核准設立,2012-9-18
4287,竹南中港郵局,14228837,,,,
4285,安心食品服務股份有限公司-嘉義分公司,80689085,,,,2004-3-26
4285,好市多股份有限公司北台中分公司,83794478,,,,2020-5-21
4285,信凱精工股份有限公司,22705798,張文模,"1,000,000",核准設立,1988-1-4
4279,欣翔廣告有限公司,27908792,謝滿怡,"15,000,000",核准設立,2005-10-4
4275,西市鄧肉圓老店,19360829,鄧義龍,"3,000",核准設立,2014-3-3
4275,新加坡商海底撈事業股份有限公司-台灣第六分公司,54953497,,,,2018-10-22
4275,六福食品行,10059269,陳炳欽,"10,000",核准設立,2007-10-26
4275,強湯小吃店,82289584,楊國榮,"200,000",核准設立,2019-6-17
4275,可捷印刷事業有限公司,28935874,莊子謙,"2,500,000",核准設立,2008-3-3
4274,千越加油站實業股份有限公司東門加油站,98807021,,,,
4274,台茂,24211954,黃郁琪,"5,000,000",核准設立,2008-8-4
4271,一零一企業股份有限公司台中福星分公司,94123770,,,,
4270,大統西點麵包,60300966,游舜閔,"240,000",核准設立,1983-5-19
4266,這我家小吃店,75085276,鄧世山,"100,000",核准設立,2019-4-12
4264,全家火鍋店,36827639,蔡麗萍,"5,000",核准設立,2012-4-20
4264,左營企業有限公司,59206149,李銘朝,"5,300,000",核准設立,2017-2-20
4260,台灣中油股份有限公司油品行銷事業部竹苗營業處蘆竹加油站,50016174,,,,
4260,林記肉包曹公店,91534187,,,,
4257,北基國際股份有限公司北基嘉和加油站,91264634,,,,
4255,聚和行,82032901,謝文豪,"150,000",核准設立,2018-6-20
4252,先施印通股份有限公司,53748370,袁樂川,"10,000,000",核准設立,2012-3-22
4250,合豐排骨飯,98816268,,,,
4250,米可商行,92145670,鄭湘陵,"70,000",核准設立,2022-11-17
4250,輕食煮藝素食自助餐,37812846,呂維勝,"60,000",核准設立,2013-7-2
4250,御品食品行,37660952,李麗英,"5,000",核准設立,2013-12-23
4250,勝味號飲食店,79430406,何先立,"1,000",核准設立,1962-10-20
4240,貓愛小吃店,87323251,,,,
4240,咕咕香甕缸雞,40624066,高峻峰,"200,000",核准設立,2015-7-22
4240,美味餐飲,88970213,陳界進,"100,000",核准設立,2022-1-4
4240,台灣中油,72111217,,,,
4238,好口碑企業有限公司,53684848,潘承昊,"1,000,000",核准設立,2012-2-17
4238,土庫加油站,97078854,王雨津,"9,000,000",核准設立,1996-7-30
4236,福多商行,09586931,黃昌勇,"100,000",核准設立,2016-12-21
4236,家樂福,84308904,,,,1993-12-7
4232,天辣企業有限公司,53934016,王立德,"300,000",核准設立,2012-9-21
4230,台灣中油股份有限公司油品行銷事業部東區營業處鹿野加油,08119924,,,,
4230,升一排骨,26121444,張慶義,"50,000",核准設立,2020-3-24
4230,瑞元刻印配鎖行,92852934,葉佳雯,"3,000",核准設立,1995-5-11
4228,內壢加油站股份有限公司,84793737,陳文淦,"15,000,000",核准設立,1994-3-5
4228,福德涼麵商行,88164533,許冠緯,"200,000",核准設立,2021-9-2
4227,統一超商股份有限公司-高雄市第二四六分公司,27248482,,,,2004-12-31
4224,振宇五金股份有限公司頭份中華分公司,42677031,,,,2015-11-25
4223,中將電子實業有限公司,86900206,佘國壬,"40,000,000",核准設立,1992-10-19
4222,築間幸福鍋物,82846441,,,,2019-5-13
4221,燦坤3C,28424964,,,,2007-10-25
4220,金老闆,26895833,,,,
4220,豬窩貓仔間手作坊,75928380,楊哲瑛,"200,000",核准設立,2019-9-17
4220,南一,86557033,陳嘉男,"5,000,000",核准設立,1992-2-10
4217,維宇小吃店,25579838,王亞男,"168,168",核准設立,2010-3-25
4216,吳寶春食品股份有限公司台中高鐵店,82391125,,,,
4215,得正,87278690,林彦希,"150,000",核准設立,2021-7-13
4213,金展商行,26852715,黃建泰,"248,000",核准設立,2011-12-29
4211,統一超商股份有限公司新北市第九二六分公司,54381104,,,,2014-4-18
4211,協巨企業有限公司,16664777,李雨達,"6,000,000",核准設立,1998-9-28
4210,冠展生活館有限公司,61913387,張爽文,"5,000,000",核准設立,2017-8-30
4210,小肥小吃店,48983000,郭秀英,"80,000",核准設立,2008-2-15
4204,翰奇企業有限公司,97419178,胡家麟,"10,000,000",核准設立,1997-4-10
4203,誠品生活股份有限公司板橋第一分公司,16448272,,,,1998-5-28
4203,台灣中油,76967092,,,,
4200,統一超商股份有限公司台北市第六八一分公司,28977579,,,,2009-4-22
4200,昀日光小館,85774504,洪健超,"100,000",核准設立,2021-1-13
4200,安來素食館,14397805,施伊庭,"3,000",核准設立,2018-1-31
4200,極翔美食坊,72392602,葉誌偉,"20,000",核准設立,2018-1-5
4200,予花日常花苑,88287438,蔡斯丞,"500,000",核准設立,2022-6-28
4200,富御國際股份有限公司,54962427,潘凱文,"15,000,000",核准設立,2018-12-6
4200,君祥飯店股份有限公司,84448779,李珈瑩,"26,000,000",核准設立,1993-8-31
4200,億佳商行,15546015,張晉華,"150,000",核准設立,2002-9-19
4200,饗宴嫩骨飯,85655958,江肇辰,"100,000",核准設立,2020-12-10
4200,盈佳資訊社,20336735,黃永吉,"2,000,000",核准設立,1997-7-19
4200,中興電工機械股份有限公司嘟嘟房高鐵台中站,38773407,,,,
4200,維真快餐店,39680693,王福圍,"3,000",核准設立,2013-3-28
4200,天下通運有限公司,89277057,蔡昆憲,"30,000,000",核准設立,1995-1-12
4200,阿塗伯美食坊,92432188,吳氏竹江,"5,000",核准設立,2023-10-2
4200,好品味快餐,85604425,潘浩霆,"50,000",核准設立,2020-4-23
4200,心生活餐飲店,85643927,曾榆淨,"50,000",核准設立,2020-10-27
4200,嘉義吉農青果行6號,78557968,林育俊,"30,000",核准設立,1992-9-24
4200,宏盈通訊行,67870934,賴盈志,"50,000",核准設立,1998-3-9
4200,先鋒行,40569211,黃美雪,"6,000",核准設立,1988-10-5
4200,老爺大酒店股份有限公司,12401402,林清波,"1,000,000,000",核准設立,1982-9-30
4200,金墩宗教用品店,21474329,鄭玉霜,"30,000",核准設立,2005-2-22
4200,全球華人股份有限公司,16776387,林文雄,"200,000,000",核准設立,1999-1-4
4200,秉晟打字印刷,97815924,蔡月娥,"10,000",核准設立,1996-4-25
4200,賀琦企業社,99455684,曲守良,"240,000",核准設立,2004-3-23
4200,金尼斯燈飾照明有限公司,70685440,王意絜,"1,000,000",核准設立,1999-12-30
4200,友吉文創工作室,91716406,李佩縈,"30,000",核准設立,2023-1-7
4200,新福源國際企業有限公司,54518018,,,,2013-8-26
4200,南門小政商行,26696742,楊偉忠,"100,000",核准設立,2012-1-3
4200,破店客家菜,82156584,,,,
4200,灶腳自助餐館,09984733,翁廷福,"60,000",核准設立,2006-11-9
4200,尚特國際有限公司,42583013,蘇柔安,"400,000",核准設立,2015-7-27
4200,錦源鮮花店,08403012,莊錦源,"3,000",核准設立,1991-9-20
4200,鈞宇書報社,82059372,秦坦傑,"100,000",核准設立,2018-10-1
4200,羊博士小吃店,10058894,邱凱威,"90,000",核准設立,2007-10-22
4200,嘉園飲食店,99082453,巫榮凱,"50,000",核准設立,2003-11-5
4200,劉記便當,38852325,吳秀惠,"200,000",歇業,2014-9-3
4200,三吉生命禮儀有限公司,53483217,陳吉文,"1,500,000",核准設立,2011-6-27
4200,潔維有限公司,42649697,周志偉,"50,000",核准設立,2015-10-7
4200,台灣中油（股）油品行銷事業部台北營業處文林路加油站,77402214,,,,
4200,吉利果行銷有限公司,97124560,王朝華,"2,500,000",核准設立,1996-9-18
4200,立勳電器有限公司,86470584,洪樹勳,"1,000,000",核准設立,1992-1-4
4200,皇林餐飲,40879341,杜燕明,"10,000",核准設立,2015-11-9
4200,南台紙袋行,69396219,蔡惠欽,"5,000",核准設立,2004-10-22
4200,食煮感動餐飲店,89016188,胡心靈,"10,000",核准設立,2022-10-24
