money,name,id,owner,capital,status,date_of_establishment
4250,楊吉昌五金行,49327550,楊富湧,5000,核准設立,1970-4-11
4250,米可商行,92145670,鄭湘陵,70000,核准設立,2022-11-17
4250,八雄文橫茶屋,91455676,劉澄毅,100000,核准設立,2021-8-10
4240,貓愛小吃店,87323251,,,,
4237,台灣中油股份有限公司油品行銷事業部竹苗營業處苑裡加油站,49778153,,,,
4220,緣味便當快餐店,94941700,劉映汝,200000,核准設立,2004-3-19
4200,維真快餐店,39680693,王福圍,3000,核准設立,2013-3-28
4200,園益西餅店,13784271,江正耀,200000,核准設立,2001-7-27
4200,饗宴嫩骨飯,85655958,江肇辰,100000,核准設立,2020-12-10
4200,阿塗伯美食坊,92432188,吳氏竹江,5000,核准設立,2023-10-2
4200,阿全碗粿,9089027,曾朝欽,100000,核准設立,2018-5-23
4200,心生活餐飲店,85643927,曾榆淨,50000,核准設立,2020-10-27
4200,盈佳資訊社,20336735,黃永吉,2000000,核准設立,1997-7-19
4200,天下通運有限公司,89277057,蔡昆憲,30000000,核准設立,1995-1-12
4200,好品味快餐,85604425,潘浩霆,50000,核准設立,2020-4-23
4200,雅居韓式泡菜鍋,47818003,蘇郡澈,3000,核准設立,2017-7-10
4200,好食在小吃店,26810764,蘇嘉豪,150000,核准設立,2011-5-11
4195,台灣樂天市場股份有限公司,28847204,小林 正忠,3572000000,核准設立,2008-2-22
4180,王將有限公司,54068462,王金忠,200000,核准設立,2012-12-25
4180,鼎崴企業社,49672503,阮氏江,30000,核准設立,2016-9-20
4175,玥常瑄商行華齡店,88118715,,,,
4160,雙月否極泰食品商行,72992346,賴永晟,5200000,核准設立,2018-12-3
4160,享諨有限公司昌平分公司,54105403,,,,2012-12-21
4159,南島企業有限公司,80470340,范綱軒,27200000,核准設立,2003-8-25
4146,百八魚場餐飲股份有限公司忠孝分公司,54345516,,,,2013-7-29
4140,芋見綠豆林森店,92409378,李勝華,100000,核准設立,2023-4-11
4135,連貴小吃部,71440606,,,,
4128,棒棒積木飯店有限公司,42751587,鄭韋,65000000,核准設立,2015-11-27
4110,欣鑫茶舖,87272210,劉哲伸,100000,核准設立,2021-6-15
4110,台灣中油股份有限公司油品行銷事業部台中營業處青島加油,2980753,,,,
4106,格上汽車租賃股份有限公司台中高鐵站,45365671,,,,
4101,上豐加油站股份有限公司,80367556,李瑞乾,12000000,核准設立,2003-12-1
4100,一江加油站實業股份有限公司,97052502,李歡書,21000000,核准設立,1996-7-1
4100,嘉興便當,72645445,梁銘麗,50000,核准設立,2017-12-11
4100,美淇兒西點麵包坊,83888926,黃瑞琳,200000,核准設立,1998-12-16
4100,進達飲食店,72046461,魏楠興,5000,核准設立,1996-8-12
4095,宜鼎鴻日式甜品鋪,87438562,林紋鑫,100000,核准設立,2022-2-25
4094,華信航空股份有限公司馬祖營業所,92579056,,,,
4094,台灣中油股份有限公司油品行銷事業部台北營業處埔墘加油,95867072,,,,
4090,湘北生活館有限公司,64863994,林素勤,5000000,核准設立,2017-3-3
4090,𡘙師傅企業股份有限公司永華分公司,53582878,,,,2012-1-16
4080,93刀削麵館,98885258,吳豪毅,60000,核准設立,2003-9-3
4050,成裕珍商店,21829048,胡敏男,3000,核准設立,2005-4-28
4050,頂好小陳自助餐店,47367400,陳嘉俊,5000,核准設立,2015-8-28
4050,鱔珍快餐店,9247911,彭智昌,5000,核准設立,2005-12-8
4046,旅人驛站鐵花大飯店股份有限公司,42601075,高泉傑,55000000,核准設立,2015-9-22
4030,福懋興業股份有限公司福懋文心路加油站,13415571,,,,
4025,華記薏仁豆花,15708165,葉淑華,3000,核准設立,2004-1-6
4025,富邦人壽保險股份有限公司,27935073,蔡明興,150000000000,核准設立,2006-3-1
4004,宇喬創意廣告設計有限公司,52505939,郭品辰,3000000,核准設立,2016-12-23
4004,詹記小吃店,73777627,詹啓東,200000,核准設立,2004-7-23
4000,御珍坊,47955548,江承蒿,3000,核准設立,2018-2-13
4000,歐伊細快餐店,26619176,江明國,50000,核准設立,2011-6-10
4000,奇樂達商行,25777078,江國華,250000,核准設立,2009-4-6
4000,東誠行,25873804,江繼祖,20000,核准設立,2011-6-13
4000,幸福排骨專賣店,50626090,吳俊賢,150000,核准設立,2017-5-19
4000,聯旺交通汽車股份有限公司,83748876,吳秋青,29500000,核准設立,1976-9-20
4000,宏記飲食店,8682422,沈家興,50000,核准設立,2005-7-20
4000,魚菜小吃店,26351233,呂帛靜,100000,核准設立,2012-1-6
4000,佶麟食品行,91846822,呂紹欽,50000,核准設立,2022-11-22
4000,佳欣飲食店,18173952,李月密,100000,核准設立,2001-2-17
4000,五柒便當店,92675017,李芷寧,100000,核准設立,2023-8-23
4000,李家雞鵝專賣店,91843395,李幸晏,100000,核准設立,2022-11-14
4000,葉師父燒烤,99126591,李承蔚,30000,核准設立,2003-10-21
4000,米淇蛋糕,21625184,李明霖,3000,核准設立,2005-3-30
4000,來來便當店,1617881,李武訓,30000,核准設立,2014-5-5
4000,福豐精緻全自助餐,37816982,李晨鈴,50000,核准設立,2013-8-6
4000,巧京美食小吃店,25749123,李淑惠,5000,核准設立,2009-2-27
4000,紅龍燒臘快餐,92609328,周素蘭,200000,核准設立,2023-6-13
4000,老鄉村食堂,37878570,林冠羽,200000,核准設立,2013-4-2
4000,永大健康美食,17588139,林美英,3000,核准設立,2018-12-11
4000,翔華事務用品社,13339835,林進益,200000,核准設立,2001-8-2
4000,沐光二館,72802182,林瑋彥,200000,核准設立,2018-5-14
4000,永富池上飯包,38755490,林鳳玲,200000,核准設立,2013-11-12
4000,小南簡餐,99142229,胡文琪,5000,核准設立,2020-3-16
4000,信隆美食飯包店,36686687,胡裕隆,10000,核准設立,2007-4-3
4000,烽勝餐飲,89018989,徐佑彰,10000,核准設立,2022-11-14
4000,媽媽味便當,47965139,郭慧玲,60000,核准設立,2018-5-7
4000,福臨居燒臘館,21580813,陳光治,30000,核准設立,2005-9-15
4000,高師傅燒臘便當,89018783,陳迎鑫,10000,歇業,2022-11-10
4000,陳家蚵捲專賣店,47947674,陳泓錤,200000,核准設立,2017-12-5
4000,馨日香烘焙坊,26664376,陳彥彬,50000,核准設立,2011-5-12
4000,誠實鍋燒意麵,92349816,陳重圳,3000,核准設立,2023-3-17
4000,三隻鳥焗烤義大利麵館,85399640,高玉娟,200000,核准設立,2020-8-7
4000,欣馨食品行,77825163,高名晟,60000,核准設立,1993-6-28
4000,捷境實業有限公司,54256274,張岱文,4000000,核准設立,2013-5-30
4000,古意池上飯包,85249740,張忠維,5000,核准設立,2019-10-31
4000,維根素食館,14893092,張國棟,180000,核准設立,2003-1-2
4000,嘉利豐餐館,85486222,張智揚,100000,,2020-3-3
4000,阿林排骨大王,19494046,曹碧雲,3000,核准設立,2018-6-6
4000,哈利波特烘焙坊,98788811,許志清,180000,核准設立,2003-7-14
4000,米卡洛商店,50585767,許沭鐸,30000,核准設立,2017-2-16
4000,古家餐飲企業,81421500,曾柏嘉,200000,核准設立,2019-5-30
4000,宏成印刷廠,36859478,曾鼎元,50000,核准設立,2012-2-17
4000,豐禾飲食店,17666922,湯麗玉,100000,核准設立,2000-9-11
4000,貝可烘焙坊食品有限公司,54084934,黃秀芬,500000,核准設立,2013-9-26
4000,木盛美食館,38762746,黃秀專,60000,核准設立,2014-4-17
4000,安億飲食店,14957258,黃國擧,100000,核准設立,2002-11-6
4000,一畝田飲食館,10160700,黃惠玲,10000,核准設立,2007-8-13
4000,香嗊嗊飲食店,81365704,楊哲興,100000,核准設立,2018-7-10
4000,佳昇食堂,85935261,楊靖屏,50000,核准設立,2021-8-19
4000,進福港式燒臘店,9860563,蔡進福,150000,核准設立,2007-6-20
4000,星輝工作坊,78300926,鄭乃木,48000,核准設立,1992-8-12
4000,尚和小吃店,49465407,鄭俊凱,100000,核准設立,2016-8-22
4000,聚香園燒臘快餐店,78987658,劉美蘭,3000,核准設立,2018-8-27
4000,好客小吃店,92279353,賴立玲,100000,核准設立,2023-4-17
4000,龍二飲食店,1360397,謝志賢,10000,核准設立,2013-10-17
4000,家晟快餐店,10110929,謝瑞峰,50000,核准設立,2007-5-8
4000,味軒自助餐,81284793,蘇陳滿,230000,核准設立,2019-1-4
4000,晟洸菓子坊,99784010,蘇蔡岱芷,10000,核准設立,2004-7-13
4000,巧真美食店,10715336,鐘明順,100000,核准設立,2008-7-25
4000,酋長茅蘆露營區,47613825,,,,
4000,台灣中油股份有限公司油品行銷事業部台中營業處烏日加油站,57015518,,,,
4000,淑卿外燴行,15525861,,,,
4000,甲嘴王肉圓,26452963,,,,
4000,阿蘭小吃部,67913455,,,,
4000,招牌雞肉飯便當店,81381562,,,,
4000,楊國亮即阿亮鐵路便當,81706098,,,,
4000,合饕食堂,37972907,,,,
4000,家味便當,82338261,,,,
4000,新台灣牛肉麵,45747257,,,,
4000,尚品自助餐店,90944917,,,,
4000,銘芳堂金香舖,39723948,,,,
4000,現代健康素食,36782324,,,,
4000,台灣糖業股份有限公司台糖長榮酒店﹝台南﹞,98817816,,,,
4000,彰化縣北斗鎮農會,60449405,,,,
4000,賴師傅快餐,10726100,,,,
4000,豬腳紳士,82505210,,,,
4000,小圓園,6431667,,,,
4000,佳味鮪魚便當,9112441,,,,
4000,池上飯包,14779629,,,,
4000,豪嘉快餐,21984028,,,,
4000,東山𩵚魠魚焿,40816043,,,,
3999,宜家家居股份有限公司新莊分公司,28005569,,,,2006-3-16
3995,阜杭豆漿,99614775,,,,
3992,德泰商行,42557438,王錫斌,100000,核准設立,2018-1-12
3990,佳泰美食館,47813078,梁小玲,60000,核准設立,2017-5-25
3988,台灣英文雜誌社股份有限公司,3563708,陳德仁,96000000,核准設立,1961-1-25
3977,台灣中油股份有限公司油品行銷事業部台南營業處永華路東加油站,81553121,,,,
3975,升客雞肉餐坊,88367397,陳姸伶,200000,核准設立,2023-5-16
3958,國君旅行社有限公司,45898629,張泱淳,6000000,核准設立,2016-8-17
3950,苗博股份有限公司第一分店,13348222,,,,
3945,幸福手作包子饅頭,87001688,王譯鋒,2000,核准設立,2019-12-20
3937,台灣中油股份有限公司油品行銷事業部嘉義營業處新營服務區北上加油站,81512608,,,,
3920,聞吔香美食館,45643295,林慈枝,30000,核准設立,2023-2-7
3910,潮流小吃店,94908385,陳盈丞,60000,核准設立,2003-6-6
3907,台灣中油股份有限公司油品行銷事業部台中營業處南投服務區加油站,25390878,,,,
3900,寶利興業有限公司,94194009,吳淑華,1000000,核准設立,2023-10-18
3900,壹食堂飲食店,38818853,鄧家華,100000,核准設立,2014-10-24
3900,全佳好便當,92355083,謝光名,30000,歇業,2023-4-17
3900,烤食煮盒便當屋,38504804,謝烋智,100000,核准設立,2014-4-30
3870,后里鄭爌肉飯,21808199,鄭昑懿,100000,核准設立,2020-3-25
3850,林記控肉大王小吃店,78814517,林慶忠,3000,核准設立,1993-2-10
3850,佳家商店,87827886,張誼軍,5000,核准設立,1995-11-2
3848,新光三越百貨股份有限公司高雄左營分公司二館,28988549,,,,2009-12-10
3842,中龍加油站股份有限公司,25005137,楊雨倫,10000000,核准設立,2009-7-31
3821,和雲行動服務股份有限公司台北大安站,73710133,,,,
3813,自由加油站股份有限公司,89984051,陳炎泉,45000000,核准設立,1994-12-10
3810,日日正好茶商行,85957383,朱麗卿,150000,核准設立,2021-11-17
3805,耘鄉食品企業有限公司鼓山分公司,90969682,,,,
3800,鄉舟燒肉飯,99288032,丁慧雯,3000,核准設立,2018-7-4
3800,旋轉牧馬有限公司,42860810,華天灝,10000000,核准設立,2016-3-16
3800,不夜城自助餐,21432026,張世禎,3000,核准設立,2006-4-24
3800,龍潭鐵架帆布行,45862755,許芯維,200000,核准設立,2010-8-3
3800,興東正宗早點,70932293,黃雅萍,20000,核准設立,2022-10-7
3800,御居旅館有限公司,54207437,劉坤福,10000000,核准設立,2013-8-6
3800,美家企業社,40989403,,,,
3780,權祥旅行社有限公司,64965937,王玉瑛,6000000,核准設立,2017-10-12
3774,好市多股份有限公司新莊分公司,24804859,,,,2016-1-6
3767,烏赫林茶飲,92116400,蘇窈瑾,200000,核准設立,2022-7-8
3758,一零一企業股份有限公司台中福星分公司,94123770,,,,
3750,佶智樂企業社,82551945,吳展,50000,核准設立,2019-7-24
3750,亞米烘焙坊,21482186,賴瑞昇,60000,核准設立,2005-3-4
3740,黑肉麵,59184665,,,,
3726,統一精工股份有限公司金華加油站,17584871,,,,
3720,韓老六滷味,26342517,蘇春霞,50000,核准設立,2011-11-2
3700,臻饌麵包食品行,85901121,吳宜臻,3000,核准設立,2021-5-12
3700,台北組魷魚𥺧麵店,45538815,,,,
3700,台灣電力股份有限公司宜蘭區營業處,40408406,,,,
3680,三順小吃部,9147440,徐慧蘭,10000,核准設立,2006-2-22
3680,陸海股份有限公司陸海彰化加油加氣站,10939048,,,,
3658,楷濠商行,91241598,洪楷鈞,200000,歇業,2021-11-16
3640,藏之田料理屋,10099852,許秀英,100000,核准設立,2008-1-25
3640,殷軒商行,14729001,黃彥菱,1000,,2011-9-21
3600,有妹餐飲,88769104,方珮婷,3000,核准設立,2021-6-24
3600,百味餐飲店,50672967,吳清宏,100000,,2017-3-29
3600,黑麻吉創意冷飲,10125471,邱楊芬味,50000,核准設立,2018-8-2
3600,利盈肉號,93249337,涂秀枝,10000,核准設立,1963-8-6
3600,驊星西點麵包店,14659650,郭廷南,100000,歇業,2002-6-21
3600,欣曼波旅館有限公司,83100080,陳志忠,1000000,核准設立,2020-7-21
3600,大眾食品行,99684589,張啟志,10000,核准設立,2004-5-13
3600,聯創商行,88378633,張皓,200000,核准設立,2023-8-4
3600,粘弟弟便當,85992895,粘哲豪,245000,核准設立,2022-12-7
3600,永發茶業,2431379,游明樺,10000,核准設立,1986-12-10
3600,美齡自助餐,70942525,黃姝苡,50000,核准設立,2005-7-5
3600,研色廣告社,45319902,劉美淇,5000,核准設立,2006-10-2
3600,月心園自助餐館,81350961,薛惠心,120000,核准設立,2018-8-29
3600,觀景樓休閒餐廳,81937555,蘇埁穧,240000,核准設立,2020-3-9
3600,徐記燒臘店,10564436,,,,
3600,家園快餐,17307047,,,,
3600,一大經濟快餐,69820974,,,,
3600,黎明魚丸店,47460031,,,,
3600,來喜小吃店,97833330,,,,
3575,洪良記涼麵店,9278977,藍晏欽,100000,核准設立,2006-1-12
3570,楓驛股份有限公司,50777316,薛少宏,2000000,核准設立,2018-5-30
3561,鈺私澄商行,82578199,黄鈺玲,200000,核准設立,2019-7-22
3557,家福股份有限公司金門分公司,51707697,,,,2018-4-16
3557,萊爾富國際股份有限公司北縣板雙分公司,70819052,,,,2001-9-26
3538,和雲行動服務股份有限公司彰化高鐵站,82519951,,,,
3533,中華郵政股份有限公司台南東門郵局,69699500,,,,
3522,威鑫冷飲店,10032591,楊炳清,80000,核准設立,2010-3-30
3500,三好自助餐,66819875,吳秀芬,3000,核准設立,1990-5-23
3500,南軒簡餐,94968101,胡文琪,10000,核准設立,2018-11-6
3500,世紀打字印刷社,40601649,翁正宏,6000,核准設立,1975-11-1
3500,喵喜鹿港八德店,93394660,郭鴻葦,100000,,2023-7-3
3500,廣泰汽車材料行,87912855,陳瑞珠,20000,核准設立,1994-6-24
3500,家品佳小吃店,99154759,黃美惠,50000,核准設立,2003-12-25
3500,賀鼎股份有限公司,90449825,黃國勲,2500000,核准設立,2021-11-15
3500,食侑飲食店,99692856,廖志斌,150000,核准設立,2004-5-27
3500,青海茶棧,47482345,鄭妍蓁,200000,核准設立,2016-5-9
3500,九叔公餐廳,10129814,劉承昱,50000,核准設立,2013-10-18
3500,萬巒豬腳大王,45572947,,,,
3500,吉祥隆燒腊,47845640,,,,
3500,車潔坊實業社,99666891,,,,
3500,食客美食館,99603192,,,,
3480,禾翰壽司店,91944035,許仁翰,200000,核准設立,2022-4-28
3478,純精加油站股份有限公司,97488528,許廖桂英,20000000,核准設立,1997-4-28
3470,永純鋼鐵股份有限公司,75932841,黃俊謀,5000000,核准設立,1977-1-26
3467,弘明行國際文化有限公司,54565222,楊雅喬,3000000,核准設立,2014-8-18
3466,古川坊,47682049,陳福生,200000,核准設立,2016-7-14
3460,大豐有線電視股份有限公司,96974228,張銘志,3000000000,核准設立,1996-3-11
3460,福園港式叉燒,19251316,,,,
3450,銘人堂商行,45640776,,,,
3440,正大󿿆大王新莊幸福店,26504701,,,,
3440,侯昭安,72452707,,,,
3440,好味快餐,47729945,,,,
3434,台灣中油股份有限公司油品行銷事業部台中營業處埔里中山路加油站,61804698,,,,
3430,遠豐行,12060636,賴淑芬,30000,核准設立,1988-8-30
3420,金弘軒有限公司,53499034,,1000000,,2011-7-26
3411,格上汽車租賃股份有限公司台南高鐵站,36627652,,,,
3400,雙好港式燒腊,36629764,曾全平,3000,核准設立,2019-12-2
3400,超吉飯桶廣東店,36800456,鄭凱鴻,3000,核准設立,2019-10-25
3400,今日屋麵包行,5967374,蕭翠玉,6000,核准設立,1986-5-27
3400,居歌座民宿,36873247,,,,
3400,烈嶼加油站,34917620,,,,
3385,北平京廚北方麵食館華夏店,92149486,,,,
3384,宜鑫加油站股份有限公司,84664282,陳良榮,5000000,核准設立,1994-1-13
3380,全聯實業股份有限公司中正華山分公司,27561623,,,,2005-2-14
3376,童話美食屋,31853572,林秀芬,200000,歇業,2012-10-26
3360,雅築美食小吃部,36729975,李雅鈴,5000,核准設立,2011-3-9
3360,揚記商行,88769054,黃重揚,10000,核准設立,2021-6-24
3340,豪園燒臘店,21727133,陳錫燕,80000,核准設立,2005-8-16
3325,春彥有限公司,54068168,王金忠,200000,核准設立,2012-12-21
3325,府城燒肉飯,40772869,辜美惠,3000,核准設立,2018-9-21
3325,國泰人壽保險股份有限公司桃園市分公司,43281705,,,,1969-9-10
3300,統益汽車材料行,21490910,巫永風,200000,核准設立,2005-3-16
3300,宏華食堂,47532871,許克宏,20000,核准設立,2020-1-3
3300,双十八木企業社,89036213,黃法維,180000,核准設立,2023-3-9
3300,大毅行旅股份有限公司,80228181,謝淑貞,500000000,核准設立,2002-8-9
3300,阿三肉圓店,14632463,,,,
3300,台灣中油股份有限油品行銷事業部嘉義營業處北港新德路加油站,6190392,,,,
3290,建利加油站有限公司,97408969,陳月昭,5000000,核准設立,1997-3-26
3283,統一超商股份有限公司高雄市第六四七分公司,51924202,,,,2019-2-18
3281,台亞石油股份有限公司新莊化成路加油站,9673338,,,,
3280,固柔池上飯包,31565729,黃政嘉,100000,核准設立,2012-4-30
3280,鼎立安商務旅館有限公司,64910574,籃鈺涵,500000,核准設立,2017-6-7
3267,潤泰創新國際股份有限公司中崙分公司,27243775,,,,2004-10-4
3250,鎮江意麵,26275670,,,,
3250,台灣中油股份有限公司油品行銷事業部嘉義營業處斗六南環路加油站,6163727,,,,
3241,台灣中油股份有限公司油品行銷事業部竹苗營業處關西服務區加油站,92773967,,,,
3240,炭勛小吃店,47644741,吳建志,100000,核准設立,2016-9-20
3230,和雲行動服務股份有限公司新竹高鐵站,82291239,,,,
3220,八方雲集餐飲股份有限公司御廚中壢海華店,87393946,,,,
3215,興池自助餐店,12097009,方芳芳,5000,核准設立,1992-12-17
3200,山味鄉企業社,47730529,林景正,66000,核准設立,2016-2-22
3200,全賓中式快餐便當,69899140,孫士勛   ,100000,核准設立,2017-2-23
3200,金鳳記餅店,13611074,郭添喜,10000,核准設立,2001-11-28
3200,巧好蛋糕屋,95880764,張以成,29000,核准設立,1995-9-26
3200,來坐食堂,88946636,張智建,3000,核准設立,2022-3-24
3200,九日鍋燒館,89076988,黃旭強,3000,核准設立,2023-2-9
3200,莎也加專業烘焙,36837411,楊政祐,20000,核准設立,2012-7-27
3200,單座便當,92413507,劉芯宜,3000,核准設立,2023-6-1
3200,伍元三明治,13578814,,,,
3200,全國加油站股份有限公司全國大里加油站,99670558,,,,
3200,膳園美食,81291133,,,,
3200,時尚寶盒生活館,8883997,,,,
3200,真好食自助餐,47916948,,,,
3200,旺香自助餐,25805525,,,,
3185,小鳳越南美食,38688824,吳氏鳳,5000,核准設立,2013-11-1
3175,金仙蝦捲店,31441869,,,,
3172,長興南北雜貨舖,25295109,,,,
3150,台灣光宙科技有限公司,89740540,邢延華,5000000,核准設立,1995-11-21
3150,阿讚豬腳飯,25461562,陳志文,200000,核准設立,2019-4-16
3132,程心心飲料店,41281200,,,,
3125,飯殿食堂,41164272,,,,
3123,紀之燒鳥店,47445525,沈英豪,180000,核准設立,2019-1-30
3120,品心餐飲商行,81174233,曾永騰,100000,核准設立,2018-8-10
3118,自由重產行,21393728,,,,
3117,吉安蔬菜行,13894241,,,,
3114,臺灣中油(股)公司油品行銷事業部桃園營業處中壢工業區加油站,44953265,,,,
3100,仁塏企業社,88943188,高仁塏,3000,核准設立,2022-1-28
3090,山隆通運股份有限公司山隆北屯加油站,38921765,,,,
3073,台灣中油股份有限公司油品行銷事業部桃園營業處八德加油站,43814619,,,,
3070,新北香雞排店,26521440,施嘉政,200000,核准設立,2010-12-28
3070,擱再來小吃部,93340068,,,,
3060,常榮快餐,9074729,楊豐瑜,400000,核准設立,2005-11-23
3060,山隆通運股份有限公司山隆東港加油站,25796342,,,,
3058,燦坤實業股份有限公司南京旗艦分公司,80345929,,,,2002-10-22
3055,天樞小吃店,91578749,張文宏,100000,歇業,2022-5-25
3054,隆順安全食品股份有限公司,24507540,劉玉桂,50000000,核准設立,2010-2-9
3051,和雲行動服務股份有限公司台南高鐵站,81402124,,,,
3050,台灣中油股份有限公司油品行銷事業部台中營業處埤頭加油站,59144828,,,,
3050,阿卿杏仁茶,98818792,,,,
3040,康聚商行,88201740,鍾昊岑,30000,核准設立,2021-9-29
3040,吉利自助餐,25879188,,,,
3022,黑逗點有限公司,66473970,林郁娟,200000,核准設立,2017-2-14
3020,八方雲集餐飲股份有限公司御廚台南大同店,88862848,,,,
3017,叁壹叁茶館,41278824,黃柏雄,200000,核准設立,2014-8-20
3010,榮記食堂,39767804,許漢榮,1000000,核准設立,2013-5-15
3000,水水商號,92339084,王秉鈞,200000,核准設立,2023-4-27
3000,甲上快餐店,36842250,杜麗美,30000,核准設立,2012-9-18
3000,昌勝商行,45790459,李菁菁,10000,核准設立,2008-12-17
3000,百達運輸有限公司,90459371,林信宏,25000000,核准設立,2021-9-14
3000,池上東部鐵路飯包,10455964,林秋伶,50000,核准設立,2017-11-8
3000,徐仕達創意工作坊,85310619,徐仕達,10000,核准設立,2019-11-1
3000,宸采廣告設計企業社,99826449,陳采絨,100000,核准設立,2004-8-31
3000,東睿快餐,88496054,陳凱云,100000,核准設立,2022-4-18
3000,三友汽車,62605818,陳瑩如,1000000,核准設立,1968-10-1
3000,林霖烤肉飯,30370155,張易霖,100000,核准設立,2023-8-8
3000,允碩池上飯盒店,87602198,張冠霖,36000,核准設立,2020-9-25
3000,明新食品企業股份有限公司,23402651,許俊雄,15000000,核准設立,1989-8-4
3000,全印整合廣告製作有限公司,50977412,彭莉真,500000,核准設立,2018-12-13
3000,日東桌椅出租行,25670316,黃宏恩,200000,核准設立,2010-8-20
3000,南港廣告有限公司,4783096,黃淵青,1000000,核准設立,1977-6-3
3000,不倒翁素食,45777744,黃憲政,50000,核准設立,2023-4-26
3000,奧莉維亞花園婚禮,30207653,楊卉如,200000,核准設立,2010-3-31
3000,豐庭快餐,82380648,謝竹玫,10000,核准設立,2018-10-25
3000,秋盛商行,72029337,魏張來鶴,5000,核准設立,1976-2-1
3000,台灣中油股份有限公司油品行銷事業部嘉義營業處東山服務區加油站,81378692,,,,
3000,台灣中油股份有限公司油品行銷事業部台中營業處霧峰林森,5853724,,,,
3000,台灣中油股份有限公司油品行銷事業部台南營業中華西路南加油站,6401734,,,,
3000,瑞成商店,49336609,,,,
3000,台灣中油股份有限公司油品行銷事業部高雄營業處里港加油站,90060231,,,,
3000,甜蜜自助餐,81288046,,,,
3000,煎煮炒小吃店,72614702,,,,
3000,知路咖啡坊,39656413,,,,
2993,躺著喝股份有限公司,83495035,都冠伶,20000000,核准設立,2020-1-7
2990,拿手菜餐坊,19815574,劉瀞尹,240000,,2017-4-11
2985,食堂、麵店、小吃店,36869150,,,,
2980,尹秀新商行,72999951,張淑華,200000,核准設立,2019-2-11
2975,新北斗火鍋,17909532,陳志賢,5000,核准設立,2001-10-16
2970,金口祿小館,21312401,陳李永蓮,20000,核准設立,2004-12-9
2967,台灣中油股份有限公司油品行銷事業部台北營業處汀州路加油站,1489458,,,,
2966,熊飽鍋物涮涮鍋,41913521,蔡旻霏,240000,核准設立,2015-9-3
2961,台灣中油股份有限公司油品行銷事業部桃園營業處介壽路加油站,43032220,,,,
2960,慶文漁夫料理,82177477,林慶文,50000,核准設立,2018-11-12
2950,將軍山小吃,26849022,向艷輝,30000,核准設立,2011-8-29
2950,克羅思股份有限公司,93366518,周寗捷,3000000,核准設立,2023-4-13
2938,龍盛小吃店,80822231,鍾富雅,100000,核准設立,2003-5-12
2930,好的益商號,38562986,張金泉,50000,核准設立,2014-10-27
2927,富利餐飲股份有限公司高雄崇德分公司,54916085,,,,2019-9-25
2920,享樂光學股份有限公司,24474421,黃俊裕,3500000,核准設立,2009-10-26
2920,亨運香港茶餐廳,41328401,羅兆輝,10000,核准設立,2015-8-13
2920,全國加油站股份有限公司全國愛蘭交流道加油站,38972877,,,,
2915,京宣企業有限公司,89977039,林俊易,1200000,核准設立,1995-3-9
2910,仲行智能行動股份有限公司台北大橋站,93154768,,,,
2900,發財餐飲有限公司,24673667,利家傑,100000,核准設立,2014-12-16
2900,維宸商行,89001066,李並哲,100000,核准設立,2022-7-26
2900,大佐小廚便當店,87260896,陳韋佐,100000,核准設立,2021-4-26
2900,財神燒臘便當,88925597,,,,
2892,奕泰商行,36730369,林燕珠,200000,核准設立,2011-3-21
2892,台灣中油股份有限公司油品行銷事業部台中營業處烏日高鐵加油站,45217601,,,,
2882,富耀食坊,88294748,蘇湘綾,200000,核准設立,2022-8-26
2880,喬培義式廚房,10692208,張恩銓,20000,核准設立,2012-5-17
2880,三平珈琲,40823065,,,,
2870,金泰刀削麵,42351772,劉中銘,30000,核准設立,2016-5-10
2860,双羊小吃部,45495506,,,,
2850,枕食屋,99582020,顏景德,5000,核准設立,2004-9-7
2830,台灣中油股份有限公司油品行銷事業部台中營業處中寮加油站,61924005,,,,
2825,千越加油站實業股份有限公司海豐加油站,10408597,,,,
2820,精二股份有限公司,50762072,大槻精二,5300000,核准設立,2018-4-20
2807,九乘九文具股份有限公司台南成大店,89049110,,,,
2802,中華電信股份有限公司苗栗營運處,88813354,黃秀娘,50000,核准設立,2015-9-30
2800,食米餐飲企業社,92453319,方彥庭,100000,歇業,2023-7-20
2800,金合一小吃店,36829708,林冠慶,160000,核准設立,2012-5-14
2800,港口小南香飲食店,81404404,林家慶,50000,核准設立,2019-1-17
2800,朵朵食堂,92412710,黃慧蓉,3000,核准設立,2023-5-23
2800,佳興膠業行,5100295,詹張秀美,10000,核准設立,1985-7-17
2800,旭原事務用品社,14856104,劉秋蘭,300000,核准設立,2002-8-23
2800,悠旅生活事業股份有限公司-高雄市第十一分公司,53764954,,,,2012-5-14
2800,台灣中油股份有限公司油品行銷事業部台中營業處霧社加油站,61810072,,,,
2800,黃英足,92365792,,,,
2798,中華郵政股份有限公司台北杭南郵局,4133235,,,,
2790,王哥擴肉飯,39918599,李誌偉,50000,核准設立,2013-11-7
2782,達和加油站股份有限公司,89727595,張士文,10000000,核准設立,1995-10-16
2781,臺北自來水事業處,3774909,,,,
2769,中華郵政股份有限公司台南虎尾寮郵局,78965520,,,,
2768,好恬商行,75064568,王冰瑩,200000,,2019-4-11
2768,特力屋股份有限公司內湖分公司,70762797,,,,2000-1-29
2760,吳師小吃店,78502161,吳建炎,150000,核准設立,2002-12-19
2760,伊良排骨店,73707799,范淑真,100000,核准設立,2023-9-25
